DataSeriesID,SI_Mass,LnMass,Locomotor Trait,TraitValue,TempTraitValue,Temperature,TempKelvin,1/kT,TempType,Environment,TaxaID,Kingdom,Phylum,Class,Order,Family,Genus,Species,CommonName,Thermy,TrophicGroup
2029,138000,11.8350089641393,Minimum Turn Radius,0.16,0.024986635101975,37,310.15,37.4172720485064,Body-Direct,Water,Zalophus californianus,Animalia,Chordata,Mammalia,Carnivora,Otariidae,Zalophus,californianus,California sea lion,endotherm,carnivore
2030,138000,11.8350089641393,Maximum Speed,3.58,0.559075960406678,37,310.15,37.4172720485064,Body-Direct,Water,Zalophus californianus,Animalia,Chordata,Mammalia,Carnivora,Otariidae,Zalophus,californianus,California sea lion,endotherm,carnivore
2031,138000,11.8350089641393,Angular Speed,660,103.069869795645,37,310.15,37.4172720485064,Body-Direct,Water,Zalophus californianus,Animalia,Chordata,Mammalia,Carnivora,Otariidae,Zalophus,californianus,California sea lion,endotherm,carnivore
2032,88000,11.3850920934603,Minimum Turn Radius,0.28,0.043726611428455,37,310.15,37.4172720485064,Body-Direct,Water,Zalophus californianus,Animalia,Chordata,Mammalia,Carnivora,Otariidae,Zalophus,californianus,California sea lion,endotherm,carnivore
2033,88000,11.3850920934603,Maximum Speed,4.47,0.69806411816141,37,310.15,37.4172720485064,Body-Direct,Water,Zalophus californianus,Animalia,Chordata,Mammalia,Carnivora,Otariidae,Zalophus,californianus,California sea lion,endotherm,carnivore
2034,88000,11.3850920934603,Angular Speed,690,107.754863877265,37,310.15,37.4172720485064,Body-Direct,Water,Zalophus californianus,Animalia,Chordata,Mammalia,Carnivora,Otariidae,Zalophus,californianus,California sea lion,endotherm,carnivore
2035,374000,12.8320110763967,Routine Speed,0.82,0.128056504897619,37,310.15,37.4172720485064,Body-Direct,Water,Leptonychotes weddellii,Animalia,Chordata,Mammalia,Carnivora,Phocidae,Leptonychotes,weddellii,Weddell seal,endotherm,carnivore
2036,336000,12.7248664389453,Routine Speed,0.8,0.124933175509872,37,310.15,37.4172720485064,Body-Direct,Water,Leptonychotes weddellii,Animalia,Chordata,Mammalia,Carnivora,Phocidae,Leptonychotes,weddellii,Weddell seal,endotherm,carnivore
2037,186000,12.1335019526953,Routine Speed,2.09,0.326387921019541,37,310.15,37.4172720485064,Body-Direct,Water,Mirounga angustirostris,Animalia,Chordata,Mammalia,Carnivora,Phocidae,Mirounga,angustirostris,Northern elephant seal,endotherm,carnivore
2038,197000,12.1909590077201,Routine Speed,1.64,0.256113009795238,37,310.15,37.4172720485064,Body-Direct,Water,Mirounga angustirostris,Animalia,Chordata,Mammalia,Carnivora,Phocidae,Mirounga,angustirostris,Northern elephant seal,endotherm,carnivore
2039,183000,12.1172414318236,Routine Speed,2.28,0.356059550203136,37,310.15,37.4172720485064,Body-Direct,Water,Mirounga angustirostris,Animalia,Chordata,Mammalia,Carnivora,Phocidae,Mirounga,angustirostris,Northern elephant seal,endotherm,carnivore
2040,240000,12.3883942023241,Routine Speed,1.54,0.240496362856504,37,310.15,37.4172720485064,Body-Direct,Water,Mirounga angustirostris,Animalia,Chordata,Mammalia,Carnivora,Phocidae,Mirounga,angustirostris,Northern elephant seal,endotherm,carnivore
2041,405000,12.9116423460887,Routine Speed,1.79,0.279537980203339,37,310.15,37.4172720485064,Body-Direct,Water,Mirounga angustirostris,Animalia,Chordata,Mammalia,Carnivora,Phocidae,Mirounga,angustirostris,Northern elephant seal,endotherm,carnivore
2042,426000,12.9621946252515,Routine Speed,2.11,0.329511250407288,37,310.15,37.4172720485064,Body-Direct,Water,Mirounga angustirostris,Animalia,Chordata,Mammalia,Carnivora,Phocidae,Mirounga,angustirostris,Northern elephant seal,endotherm,carnivore
2043,410000,12.9239124386805,Routine Speed,1.62,0.252989680407491,37,310.15,37.4172720485064,Body-Direct,Water,Mirounga angustirostris,Animalia,Chordata,Mammalia,Carnivora,Phocidae,Mirounga,angustirostris,Northern elephant seal,endotherm,carnivore
2044,1568000,14.2653114798925,Routine Speed,1.9,0.296716291835946,37,310.15,37.4172720485064,Body-Direct,Water,Mirounga angustirostris,Animalia,Chordata,Mammalia,Carnivora,Phocidae,Mirounga,angustirostris,Northern elephant seal,endotherm,carnivore
2045,1339000,14.1074336246733,Routine Speed,1.98,0.309209609386934,37,310.15,37.4172720485064,Body-Direct,Water,Mirounga angustirostris,Animalia,Chordata,Mammalia,Carnivora,Phocidae,Mirounga,angustirostris,Northern elephant seal,endotherm,carnivore
2046,1454000,14.1898289370756,Routine Speed,1.68,0.262359668570731,37,310.15,37.4172720485064,Body-Direct,Water,Mirounga angustirostris,Animalia,Chordata,Mammalia,Carnivora,Phocidae,Mirounga,angustirostris,Northern elephant seal,endotherm,carnivore
2047,804000,13.5973545481611,Routine Speed,0.7,0.109316528571138,37,310.15,37.4172720485064,Body-Direct,Water,Trichechus manatus,Animalia,Chordata,Mammalia,Sirenia,Trichechidae,Trichechus,manatus,Florida manatee,endotherm,herbivore
2048,89000,11.3963916487143,Maximum Speed,8.31,1.2977433606088,37,310.15,37.4172720485064,Body-Direct,Water,Tursiops gilli,Animalia,Chordata,Mammalia,Cetacea,Delphinidae,Tursiops,gilli,Bottlenose dolphin,endotherm,carnivore
2049,89000,11.3963916487143,Routine Speed,3.08,0.480992725713008,37,310.15,37.4172720485064,Body-Direct,Water,Tursiops gilli,Animalia,Chordata,Mammalia,Cetacea,Delphinidae,Tursiops,gilli,Bottlenose dolphin,endotherm,carnivore
2050,47000,10.7579028806922,Maximum Speed,11.05,1.72563948673011,37,310.15,37.4172720485064,Body-Direct,Water,Stenella attenuata,Animalia,Chordata,Mammalia,Cetartiodactyla,Delphinidae,Stenella,attenuata,Pantropical spotted dolphin,Endotherm,Carnivore
2051,378000,12.8426494746017,Routine Speed,1.11,0.173344781019948,37,310.15,37.4172720485064,Body-Direct,Water,Mirounga angustirostris,Animalia,Chordata,Mammalia,Carnivora,Phocidae,Mirounga,angustirostris,Northern elephant seal,endotherm,carnivore
2052,212000,12.2643415536542,Routine Speed,1.5,0.23424970408101,37,310.15,37.4172720485064,Body-Direct,Water,Mirounga angustirostris,Animalia,Chordata,Mammalia,Carnivora,Phocidae,Mirounga,angustirostris,Northern elephant seal,endotherm,carnivore
2053,28000,10.2399597891573,Routine Speed,1.43,0.223318051223896,37,310.15,37.4172720485064,Body-Direct,Water,Tursiops truncatus,Animalia,Chordata,Mammalia,Cetartiodactyla,Delphinidae,Tursiops,truncatus,Common bottlenose dolphin,Endotherm,Carnivore
2054,44000,10.6919449129004,Routine Speed,1.86,0.290469633060453,37,310.15,37.4172720485064,Body-Direct,Water,Tursiops truncatus,Animalia,Chordata,Mammalia,Cetartiodactyla,Delphinidae,Tursiops,truncatus,Common bottlenose dolphin,Endotherm,Carnivore
2055,67000,11.1124478983731,Routine Speed,2.85,0.44507443775392,37,310.15,37.4172720485064,Body-Direct,Water,Tursiops truncatus,Animalia,Chordata,Mammalia,Cetartiodactyla,Delphinidae,Tursiops,truncatus,Common bottlenose dolphin,Endotherm,Carnivore
2056,79000,11.2772031314492,Routine Speed,3.29,0.513787684284349,37,310.15,37.4172720485064,Body-Direct,Water,Tursiops truncatus,Animalia,Chordata,Mammalia,Cetartiodactyla,Delphinidae,Tursiops,truncatus,Common bottlenose dolphin,Endotherm,Carnivore
2057,93000,11.4403547721354,Routine Speed,3.81,0.594994248365766,37,310.15,37.4172720485064,Body-Direct,Water,Tursiops truncatus,Animalia,Chordata,Mammalia,Cetartiodactyla,Delphinidae,Tursiops,truncatus,Common bottlenose dolphin,Endotherm,Carnivore
2058,114000,11.6439537273766,Routine Speed,3.8,0.593432583671893,37,310.15,37.4172720485064,Body-Direct,Water,Tursiops truncatus,Animalia,Chordata,Mammalia,Cetartiodactyla,Delphinidae,Tursiops,truncatus,Common bottlenose dolphin,Endotherm,Carnivore
2059,116000,11.6613454700885,Routine Speed,4.15,0.648090847957462,37,310.15,37.4172720485064,Body-Direct,Water,Tursiops truncatus,Animalia,Chordata,Mammalia,Cetartiodactyla,Delphinidae,Tursiops,truncatus,Common bottlenose dolphin,Endotherm,Carnivore
2060,127000,11.7519423654407,Routine Speed,4.39,0.685570800610423,37,310.15,37.4172720485064,Body-Direct,Water,Tursiops truncatus,Animalia,Chordata,Mammalia,Cetartiodactyla,Delphinidae,Tursiops,truncatus,Common bottlenose dolphin,Endotherm,Carnivore
2061,153000,11.9381932003746,Routine Speed,3.88,0.60592590122288,37,310.15,37.4172720485064,Body-Direct,Water,Tursiops truncatus,Animalia,Chordata,Mammalia,Cetartiodactyla,Delphinidae,Tursiops,truncatus,Common bottlenose dolphin,Endotherm,Carnivore
2062,28000,10.2399597891573,Maximum Speed,2.91,0.45444442591716,37,310.15,37.4172720485064,Body-Direct,Water,Tursiops truncatus,Animalia,Chordata,Mammalia,Cetartiodactyla,Delphinidae,Tursiops,truncatus,Common bottlenose dolphin,Endotherm,Carnivore
2063,44000,10.6919449129004,Maximum Speed,2.84,0.443512773060046,37,310.15,37.4172720485064,Body-Direct,Water,Tursiops truncatus,Animalia,Chordata,Mammalia,Cetartiodactyla,Delphinidae,Tursiops,truncatus,Common bottlenose dolphin,Endotherm,Carnivore
2064,67000,11.1124478983731,Maximum Speed,3.73,0.582500930814779,37,310.15,37.4172720485064,Body-Direct,Water,Tursiops truncatus,Animalia,Chordata,Mammalia,Cetartiodactyla,Delphinidae,Tursiops,truncatus,Common bottlenose dolphin,Endotherm,Carnivore
2065,79000,11.2772031314492,Maximum Speed,4.51,0.704310776936904,37,310.15,37.4172720485064,Body-Direct,Water,Tursiops truncatus,Animalia,Chordata,Mammalia,Cetartiodactyla,Delphinidae,Tursiops,truncatus,Common bottlenose dolphin,Endotherm,Carnivore
2066,93000,11.4403547721354,Maximum Speed,5,0.780832346936701,37,310.15,37.4172720485064,Body-Direct,Water,Tursiops truncatus,Animalia,Chordata,Mammalia,Cetartiodactyla,Delphinidae,Tursiops,truncatus,Common bottlenose dolphin,Endotherm,Carnivore
2067,114000,11.6439537273766,Maximum Speed,4.76,0.743352394283739,37,310.15,37.4172720485064,Body-Direct,Water,Tursiops truncatus,Animalia,Chordata,Mammalia,Cetartiodactyla,Delphinidae,Tursiops,truncatus,Common bottlenose dolphin,Endotherm,Carnivore
2068,116000,11.6613454700885,Maximum Speed,5.51,0.860477246324244,37,310.15,37.4172720485064,Body-Direct,Water,Tursiops truncatus,Animalia,Chordata,Mammalia,Cetartiodactyla,Delphinidae,Tursiops,truncatus,Common bottlenose dolphin,Endotherm,Carnivore
2069,127000,11.7519423654407,Maximum Speed,5,0.780832346936701,37,310.15,37.4172720485064,Body-Direct,Water,Tursiops truncatus,Animalia,Chordata,Mammalia,Cetartiodactyla,Delphinidae,Tursiops,truncatus,Common bottlenose dolphin,Endotherm,Carnivore
2070,153000,11.9381932003746,Maximum Speed,5.61,0.876093893262978,37,310.15,37.4172720485064,Body-Direct,Water,Tursiops truncatus,Animalia,Chordata,Mammalia,Cetartiodactyla,Delphinidae,Tursiops,truncatus,Common bottlenose dolphin,Endotherm,Carnivore
2071,50000,10.8197782844103,Routine Speed,1.1,0.171783116326074,37,310.15,37.4172720485064,Body-Direct,Water,Callorhinus ursinus,Animalia,Chordata,Mammalia,Carnivora,Otariidae,Callorhinus,ursinus,Northern fur seal,endotherm,carnivore
2072,37000,10.5186731916264,Routine Speed,1.4,0.218633057142276,37,310.15,37.4172720485064,Body-Direct,Water,Callorhinus ursinus,Animalia,Chordata,Mammalia,Carnivora,Otariidae,Callorhinus,ursinus,Northern fur seal,endotherm,carnivore
2073,46000,10.7363966754712,Routine Speed,1.4,0.218633057142276,37,310.15,37.4172720485064,Body-Direct,Water,Callorhinus ursinus,Animalia,Chordata,Mammalia,Carnivora,Otariidae,Callorhinus,ursinus,Northern fur seal,endotherm,carnivore
2074,37000,10.5186731916264,Routine Speed,1.7,0.265482997958478,37,310.15,37.4172720485064,Body-Direct,Water,Callorhinus ursinus,Animalia,Chordata,Mammalia,Carnivora,Otariidae,Callorhinus,ursinus,Northern fur seal,endotherm,carnivore
2075,90000,11.4075649493124,Routine Speed,1.8,0.281099644897212,37,310.15,37.4172720485064,Body-Direct,Water,Zalophus wollebaeki,Animalia,Chordata,Mammalia,Carnivora,Otariidae,Zalophus,wollebaeki,Galapagos sea lion,endotherm,carnivore
2076,110000,11.6082356447746,Routine Speed,2.3,0.359182879590882,37,310.15,37.4172720485064,Body-Direct,Water,Zalophus wollebaeki,Animalia,Chordata,Mammalia,Carnivora,Otariidae,Zalophus,wollebaeki,Galapagos sea lion,endotherm,carnivore
2077,111000,11.6172854802945,Routine Speed,1.4,0.218633057142276,37,310.15,37.4172720485064,Body-Direct,Water,Phocarctos hookeri,Animalia,Chordata,Mammalia,Carnivora,Otariidae,Phocarctos,hookeri,Hooker's sea lion,endotherm,carnivore
2078,135000,11.8130300574206,Routine Speed,1.6,0.249866351019744,37,310.15,37.4172720485064,Body-Direct,Water,Phocarctos hookeri,Animalia,Chordata,Mammalia,Carnivora,Otariidae,Phocarctos,hookeri,Hooker's sea lion,endotherm,carnivore
2079,123000,11.7199396343546,Routine Speed,0.9,0.140549822448606,37,310.15,37.4172720485064,Body-Direct,Water,Phocarctos hookeri,Animalia,Chordata,Mammalia,Carnivora,Otariidae,Phocarctos,hookeri,Hooker's sea lion,endotherm,carnivore
2080,105000,11.5617156291397,Routine Speed,1.4,0.218633057142276,37,310.15,37.4172720485064,Body-Direct,Water,Phocarctos hookeri,Animalia,Chordata,Mammalia,Carnivora,Otariidae,Phocarctos,hookeri,Hooker's sea lion,endotherm,carnivore
2081,137000,11.8277362048103,Routine Speed,1.5,0.23424970408101,37,310.15,37.4172720485064,Body-Direct,Water,Phocarctos hookeri,Animalia,Chordata,Mammalia,Carnivora,Otariidae,Phocarctos,hookeri,Hooker's sea lion,endotherm,carnivore
2082,34000,10.4341158035983,Routine Speed,1.5,0.23424970408101,37,310.15,37.4172720485064,Body-Direct,Water,Arctocephalus galapagoensis,Animalia,Chordata,Mammalia,Carnivora,Otariidae,Arctocephalus,galapagoensis,Galapagos fur seals,endotherm,carnivore
2083,27000,10.2035921449865,Routine Speed,1.1,0.171783116326074,37,310.15,37.4172720485064,Body-Direct,Water,Arctocephalus galapagoensis,Animalia,Chordata,Mammalia,Carnivora,Otariidae,Arctocephalus,galapagoensis,Galapagos fur seals,endotherm,carnivore
2084,37000,10.5186731916264,Routine Speed,1.5,0.23424970408101,37,310.15,37.4172720485064,Body-Direct,Water,Arctocephalus galapagoensis,Animalia,Chordata,Mammalia,Carnivora,Otariidae,Arctocephalus,galapagoensis,Galapagos fur seals,endotherm,carnivore
2085,34000,10.4341158035983,Routine Speed,1.9,0.296716291835946,37,310.15,37.4172720485064,Body-Direct,Water,Arctocephalus galapagoensis,Animalia,Chordata,Mammalia,Carnivora,Otariidae,Arctocephalus,galapagoensis,Galapagos fur seals,endotherm,carnivore
2086,31000,10.3417424834673,Routine Speed,1.5,0.23424970408101,37,310.15,37.4172720485064,Body-Direct,Water,Arctocephalus galapagoensis,Animalia,Chordata,Mammalia,Carnivora,Otariidae,Arctocephalus,galapagoensis,Galapagos fur seals,endotherm,carnivore
2087,30000,10.3089526606443,Routine Speed,1.4,0.218633057142276,37,310.15,37.4172720485064,Body-Direct,Water,Arctocephalus galapagoensis,Animalia,Chordata,Mammalia,Carnivora,Otariidae,Arctocephalus,galapagoensis,Galapagos fur seals,endotherm,carnivore
2088,105000,11.5617156291397,Maximum Speed,8,1.24933175509872,37,310.15,37.4172720485064,Body-Direct,Water,Delphinus delphis,Animalia,Chordata,Mammalia,Cetartiodactyla,Delphinidae,Delphinus,delphis,Short-beaked common dolphin,Endotherm,Carnivore
2089,462000,13.0433201700639,Maximum Speed,8,1.24933175509872,37,310.15,37.4172720485064,Body-Direct,Water,Pseudorca crassidens,Animalia,Chordata,Mammalia,Cetartiodactyla,Delphinidae,Pseudorca,crassidens,False Killer Whale,Endotherm,Carnivore
2090,70000,11.1562505210315,Routine Speed,1.1,0.171783116326074,37,310.15,37.4172720485064,Body-Direct,Water,Phoca sibirica,Animalia,Chordata,Mammalia,Carnivora,Phocidae,Phoca,sibirica,Baikal seal,endotherm,carnivore
2091,237000,12.3758154201173,Routine Speed,1.3,0.203016410203542,37,310.15,37.4172720485064,Body-Direct,Water,Mirounga leonina,Animalia,Chordata,Mammalia,Carnivora,Phocidae,Mirounga,leonina,Southern elephant seal,endotherm,carnivore
2092,49000,10.7995755770928,Routine Speed,1.43,0.223318051223896,37,310.15,37.4172720485064,Body-Direct,Water,Neophocaena phocaenoides,Animalia,Chordata,Mammalia,Cetacea,Phocoenidae,Neophocaena,phocaenoides,Finless porpoise,endotherm,carnivore
2093,49000,10.7995755770928,Routine Speed,1.48,0.231126374693263,37,310.15,37.4172720485064,Body-Direct,Water,Neophocaena phocaenoides,Animalia,Chordata,Mammalia,Cetacea,Phocoenidae,Neophocaena,phocaenoides,Finless porpoise,endotherm,carnivore
2094,9000,9.10497985631836,Routine Speed,0.9,3.78919280347856,,273.15,42.4856925712768,Body-Direct,Water,Dermochelys coriacea,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Kogia,chrysogaster,Lognfin dace,Ectotherm,Omnivore
2095,172000,12.0552497557956,Routine Speed,2.9,0.452882761223286,37,310.15,37.4172720485064,Body-Direct,Water,Eumetopias jubatus,Animalia,Chordata,Mammalia,Carnivora,Otariidae,Eumetopias,jubatus,Stellar sea lion,endotherm,carnivore
2096,120000,11.6952470217642,Routine Speed,3.4,0.530965995916957,37,310.15,37.4172720485064,Body-Direct,Water,Eumetopias jubatus,Animalia,Chordata,Mammalia,Carnivora,Otariidae,Eumetopias,jubatus,Stellar sea lion,endotherm,carnivore
2097,122000,11.7117763237154,Routine Speed,3.2,0.499732702039489,37,310.15,37.4172720485064,Body-Direct,Water,Eumetopias jubatus,Animalia,Chordata,Mammalia,Carnivora,Otariidae,Eumetopias,jubatus,Stellar sea lion,endotherm,carnivore
2098,118000,11.6784399034478,Routine Speed,2.9,0.452882761223286,37,310.15,37.4172720485064,Body-Direct,Water,Eumetopias jubatus,Animalia,Chordata,Mammalia,Carnivora,Otariidae,Eumetopias,jubatus,Stellar sea lion,endotherm,carnivore
2099,149000,11.9117015849276,Routine Speed,2.9,0.452882761223286,37,310.15,37.4172720485064,Body-Direct,Water,Eumetopias jubatus,Animalia,Chordata,Mammalia,Carnivora,Otariidae,Eumetopias,jubatus,Stellar sea lion,endotherm,carnivore
2100,167000,12.0257490913989,Routine Speed,3.2,0.499732702039489,37,310.15,37.4172720485064,Body-Direct,Water,Eumetopias jubatus,Animalia,Chordata,Mammalia,Carnivora,Otariidae,Eumetopias,jubatus,Stellar sea lion,endotherm,carnivore
2101,33000,10.4042628404486,Routine Speed,0.5,0.07808323469367,37,310.15,37.4172720485064,Body-Direct,Water,Erignathus barbatus,Animalia,Chordata,Mammalia,Carnivora,Phocidae,Erignathus,barbatus,Bearded seal,endotherm,carnivore
2102,33000,10.4042628404486,Maximum Speed,0.9,0.140549822448606,37,310.15,37.4172720485064,Body-Direct,Water,Erignathus barbatus,Animalia,Chordata,Mammalia,Carnivora,Phocidae,Erignathus,barbatus,Bearded seal,endotherm,carnivore
2103,44000,10.6919449129004,Routine Speed,0.8,0.124933175509872,37,310.15,37.4172720485064,Body-Direct,Water,Erignathus barbatus,Animalia,Chordata,Mammalia,Carnivora,Phocidae,Erignathus,barbatus,Bearded seal,endotherm,carnivore
2104,44000,10.6919449129004,Maximum Speed,1.4,0.218633057142276,37,310.15,37.4172720485064,Body-Direct,Water,Erignathus barbatus,Animalia,Chordata,Mammalia,Carnivora,Phocidae,Erignathus,barbatus,Bearded seal,endotherm,carnivore
2105,49000,10.7995755770928,Routine Speed,0.8,0.124933175509872,37,310.15,37.4172720485064,Body-Direct,Water,Erignathus barbatus,Animalia,Chordata,Mammalia,Carnivora,Phocidae,Erignathus,barbatus,Bearded seal,endotherm,carnivore
2106,49000,10.7995755770928,Maximum Speed,1.6,0.249866351019744,37,310.15,37.4172720485064,Body-Direct,Water,Erignathus barbatus,Animalia,Chordata,Mammalia,Carnivora,Phocidae,Erignathus,barbatus,Bearded seal,endotherm,carnivore
2107,50000,10.8197782844103,Routine Speed,0.7,0.109316528571138,37,310.15,37.4172720485064,Body-Direct,Water,Erignathus barbatus,Animalia,Chordata,Mammalia,Carnivora,Phocidae,Erignathus,barbatus,Bearded seal,endotherm,carnivore
2108,50000,10.8197782844103,Maximum Speed,1.6,0.249866351019744,37,310.15,37.4172720485064,Body-Direct,Water,Erignathus barbatus,Animalia,Chordata,Mammalia,Carnivora,Phocidae,Erignathus,barbatus,Bearded seal,endotherm,carnivore
2109,58000,10.9681982895286,Routine Speed,0.8,0.124933175509872,37,310.15,37.4172720485064,Body-Direct,Water,Erignathus barbatus,Animalia,Chordata,Mammalia,Carnivora,Phocidae,Erignathus,barbatus,Bearded seal,endotherm,carnivore
2110,58000,10.9681982895286,Maximum Speed,1.8,0.281099644897212,37,310.15,37.4172720485064,Body-Direct,Water,Erignathus barbatus,Animalia,Chordata,Mammalia,Carnivora,Phocidae,Erignathus,barbatus,Bearded seal,endotherm,carnivore
2111,104000,11.5521461781235,Routine Speed,0.9,0.140549822448606,37,310.15,37.4172720485064,Body-Direct,Water,Erignathus barbatus,Animalia,Chordata,Mammalia,Carnivora,Phocidae,Erignathus,barbatus,Bearded seal,endotherm,carnivore
2112,104000,11.5521461781235,Maximum Speed,1.6,0.249866351019744,37,310.15,37.4172720485064,Body-Direct,Water,Erignathus barbatus,Animalia,Chordata,Mammalia,Carnivora,Phocidae,Erignathus,barbatus,Bearded seal,endotherm,carnivore
